,title,company,salary,location,summary
5758,Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
5759,Senior Software Engineer in Machine Learning,Just Eat,,Bristol,"
Building and maintaining common libraries and frameworks, relied upon by engineers and data scientists.
Strong software engineering skills especially with…
"
5760,Senior Analytics Engineer,Dyson,,Malmesbury,"
Exposure to CRM and Backoffice data domains.
Translate cross-departmental business needs into data platform development requirements.
"
5761,Research Associate in Machine Learning (fixed-term post),University of Bath,"£34,304 a year",Bath,"
The Department of Computer Science wish to appoint a Research Associate for a fixed-term period until July 2022.
"
5762,"Software Engineer (Python/C++), AI/Machine Learning - Bristo...",Linux Recruit,"£50,000 - £75,000 a year",Bristol,"
This position is for a software engineer who wants to build state of the art AI technology solutions using the latest tools.
"
5763,Interactive AI Senior Specialist - Data & AI Solutions,Datatech Analytics,,Bristol,"
Collaborate with multiple Customer Facing Units, technology, legal and R&D teams to ensure safe development of AI and data science applications, with…
"
5764,"Software Engineer (C++/Python), AI/Machine Learning - Bristo...",Linux Recruit,"£45,000 - £70,000 a year",Bristol,"
This position is for a software engineer who wants to build state of the art AI technology solutions using the latest tools.
"
5765,Data Science Manager,ADLIB,"£85,000 - £90,000 a year",Bristol•Remote,"
From the start you’ll be responsible for managing a team looking driving the culture of the company, ensuring the data architecture and systems are in order as…
"
5766,Defence Data Scientist,Metrica Recruitment,"£40,000 - £45,000 a year",South West,"
Three years' or more of experience in data science.
Your role would be to develop and design decision aid tools and models to carry out analysis for customers…
"
5767,Senior Machine Learning Engineer,IC Resources,"£70,000 - £85,000 a year",Bristol,"
Research and develop new object tracking features for graphics / VR / AR applications.
Training different types of neural networks.
"
5768,Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
5769,Machine Learning Engineer,StatsBomb,,Bath and North East Somerset•Remote,"
Knowledge of data warehousing concepts, including technical architectures, infrastructure components, ETL/ ELT.
Quarterly company team days in the UK.
"
5770,Senior/Lead Machine Learning - Robotics Control Engineer,Dyson,,Hullavington,"
The role involves the research and development of systems for Dyson’s future autonomous and intelligent products.
"
5771,newData Scientist (10 Month FTC),Carnival UK,,Southampton,"
The Data Scientist will also have the opportunity to collaborate with fellow scientists working on various other business areas.
Carnival UK has big plans!
"
5772,Data Scientist,Alliants,"£40,000 - £50,000 a year",Southampton SO31•Remote,"
Rapid exploratory analysis of large data sets.
Experience in working with large complex data sets.
Prepare data for predictive, prescriptive and descriptive…
"
5773,newData Scientist,La Fosse Associates,£450 - £550 a day,Southampton,"
Experience in creating statistical summaries of big data, using contemporary visualisation techniques, and strong fundamental background in descriptive…
"
5774,Data Scientist,University of Portsmouth,"£33,000 a year",Portsmouth,"
The specialised trends forecasting capabilities need to be intelligent, adaptive and scalable using a range of data analytics approaches including machine…
"
5775,PhD Graduate Data Scientist,Spectrum IT,"£40,000 - £50,000 a year",Southampton,"
Knowledge of, or enthusiasm for machine learning and other data science techniques.
As part of continued impressive growth plans the company requires an PhD…
"
5776,Data Scientist,CooperVision,,Hamble,"
Develop complex data models and algorithms to apply to data sets.
Enthusiasm towards analytics and data science.
DEPARTMENT – Global Technical Innovation Group.
"
5777,"Summer Internship 2022 Software, Cyber, Machine Learning, Se...",Roke,,Romsey SO51 0ZN•Remote,"
Roke is curious, unashamedly technical and has worked at the leading edge of innovation for over 60 years.
Roke Engineers work on a variety of exciting fields…
"
5778,Data Science Engineer,Roke,,Romsey SO51 0ZN,"
Techniques and toolkits for data cleansing, data preparation, data processing, fusion and analysis.
Our data analytics work encompasses all types of data,…
"
5779,newSenior Data Scientist,La Fosse Associates,£650 - £750 a day,Southampton,"
Storytelling and data visualisation - including the visualisation of insights drawn from data and the building of data driven products.
"
5780,newSenior Data Scientist (option for remote work - UK/EU/US-Eas...,Searchlight Security Limited,"£40,000 - £70,000 a year",Portsmouth PO6 4TY•Remote,"
A strong understanding of Python and common frameworks used by data scientists (tensorflow, nltk, keras, scikit, numpy, etc).
"
5781,Machine Learning Engineer,Roke,,Romsey SO51 0ZN,"
Our data analytics work encompasses all types of data, including structured and unstructured data (such as text and image).
Just let us know your interests.
"
5782,Data & AI Expert Labs Solution Architect - Data & Governance,IBM,,Hursley,"
IBM provides you with the most comprehensive and consistent approach to development, security and operations across hybrid environments—with complete software…
"
5783,Fraud Analytics Manager,IPS Group,"£40,000 - £50,000 a year",Bournemouth,"
You will have 4 direct reports who will all work within fraud analytics from graduate level to experienced data scientists.
"
5784,AI | Machine Learning | Data Science | Computer Vision Softw...,Roke,,Romsey•Remote,"
Techniques and toolkits for data cleansing, data preparation, data processing, fusion and analysis (essential) with - Large scale (‘big data’) data ecosystems,…
"
5785,"Senior Manager, Personalisation, Marketing Analytics & Optim...",Henderson Scott,"£65,000 a year",Hampshire,"
The team spans several disciplines, including data science, consumer & guest insight, commercial effectiveness, data governance, systems and personalisation.
"
5786,newData Scientist (10 Month FTC),Carnival UK,,Southampton,"
The Data Scientist will also have the opportunity to collaborate with fellow scientists working on various other business areas.
"
5787,Data Scientist,Alliants,"£40,000 - £50,000 a year",Southampton SO31•Remote,"
Rapid exploratory analysis of large data sets.
Experience in working with large complex data sets.
Prepare data for predictive, prescriptive and descriptive…
"
5788,newData Scientist,La Fosse Associates,£450 - £550 a day,Southampton,"
Experience in creating statistical summaries of big data, using contemporary visualisation techniques, and strong fundamental background in descriptive…
"
5789,Data Scientist,University of Portsmouth,"£33,000 a year",Portsmouth,"
The specialised trends forecasting capabilities need to be intelligent, adaptive and scalable using a range of data analytics approaches including machine…
"
5790,PhD Graduate Data Scientist,Spectrum IT,"£40,000 - £50,000 a year",Southampton,"
Knowledge of, or enthusiasm for machine learning and other data science techniques.
The Data Scientist will be tasked with creating algorithms to analyse large…
"
5791,Data Scientist,CooperVision,,Hamble,"
Develop complex data models and algorithms to apply to data sets.
Enthusiasm towards analytics and data science.
"
5792,"Summer Internship 2022 Software, Cyber, Machine Learning, Se...",Roke,,Romsey SO51 0ZN•Remote,"
With highly experienced, friendly and supportive colleagues who will support you each step of the way.
This could include developing deep specialist knowledge…
"
5793,Data Science Engineer,Roke,,Romsey SO51 0ZN,"
Techniques and toolkits for data cleansing, data preparation, data processing, fusion and analysis.
Our data analytics work encompasses all types of data,…
"
