title,company,salary,location,summary
Business Intelligence Developer,,£34 - £44 a day,Portsmouth•Remote,"
Advantage Resourcing are working in partnership with a world leading engineering company who operate within the defence sector and are currently seeking an…
"
Cost Analyst - Graduate Opportunity,Pall,,Portsmouth,"
Build monthly spread templates and send to plant partners for forecast data.
You will report into the BU Cost Accountant and be responsible for performing…
"
Performance Analyst - Research and Analysis (Graduates Welco...,Youturn,"£30,000 a year",United Kingdom,"
Experience preparing and presenting data evaluation and performance monitoring briefings and data to partners would also be an advantage.
"
Senior SQL Server and QlikView Business Intelligence Develop...,Nexus Recruitment,"£45,000 - £60,000 a year",Winchester,"
This will include developing a robust and effective data warehouse and associated reporting tools.
Senior SQL Server and QlikView Business Intelligence…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Southampton+2 locations•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Developer - MS BI stack - Remote-working,Care of ChilliFrog Recruitment Company,£300 - £400 a day,Southampton•Remote,"
Ensure all required data is available in the data repository and to manage the specification and coordinate the development if not.
"
Business Intelligence Developer (BI/SAP),Matchtech,,Portsmouth,"
Business Intelligence Developer (BI/SAP) - 12 month contract - Portsmouth - £43.95ph UMB or £34.20ph PAYE (Inside IR35).
"
Business Intelligence Developer,Matchtech,,Portsmouth,"
Business Intelligence Developer - 24 month contract - Portsmouth - £43.95ph UMB or £34.20ph PAYE (Inside IR35).
Produces models in support of business strategy.
"
Lead Business Intelligence Analyst,Farrow & Ball,"£50,000 a year",Wimborne BH21 7NL,"
Supporting the reporting analyst through mentoring and being a point of escalation.
Working closely with the business to identify issues or opportunities and…
"
CONTRACT BUSINESS ANALYST – SC CLEARED,Searchability,£635 a month,Hampshire,"
Competitive Rate (IR35 - Inside and Outside available).
The ability to build long-lasting professional relationships with internal and external stakeholders.
"
Customer Insight Analyst,CCP,"£55,000 - £65,000 a year",New Alresford SO24,"
Have proven experience in CRM, customer data analytics and ecommerce trading.
Their current, recently cleansed data can be taken from various sources which has…
"
BI Consultant - Home - based - GBP50 - 65k,Nigel Frank International Limited,"£50,000 - £65,000 a year",Southampton•Remote,"
Please note - this role is home based but will require you to travel to client site when required.
A fantastic Microsoft Gold Partner is looking to recruit a…
"
Business Systems Analyst,Matchtech,,Southampton,"
Strong structured business systems analysis, data modelling and design skills.
I'm sourcing for a Business and System Analyst who has a background in the…
"
IT Business Systems Analyst (Hinkley/Remote),Talent Locker,"£40,000 - £50,000 a year",Eastleigh•Remote,"
They have recently implemented Microsoft Dynamics NAV along with an HR system called iTrent, Office365 & SharePoint.
"
Systems Business Analyst,McCarthy & Stone Retirement Lifestyles,,Bournemouth,"
Good understanding of analytical data.
To leverage and continually improve the efficiencies and performance of the Services teams, including Finance and…
"
Power BI Developer,Opus Recruitment Solutions,,Bournemouth•Temporarily Remote,A defence client of mine based in Bournemouth is looking for an SC cleared Power BI Developer to join their growing Data Team for a 4 month contract. Key to…
Business Intelligence Developer,,£34 - £44 a day,Portsmouth•Remote,"
Advantage Resourcing are working in partnership with a world leading engineering company who operate within the defence sector and are currently seeking an…
"
Cost Analyst - Graduate Opportunity,Pall,,Portsmouth,"
Build monthly spread templates and send to plant partners for forecast data.
You will report into the BU Cost Accountant and be responsible for performing…
"
Senior SQL Server and QlikView Business Intelligence Develop...,Nexus Recruitment,"£45,000 - £60,000 a year",Winchester,"
This will include developing a robust and effective data warehouse and associated reporting tools.
Senior SQL Server and QlikView Business Intelligence…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Southampton+2 locations•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Developer - MS BI stack - Remote-working,Care of ChilliFrog Recruitment Company,£300 - £400 a day,Southampton•Remote,"
Ensure all required data is available in the data repository and to manage the specification and coordinate the development if not.
"
Business Intelligence Developer (BI/SAP),Matchtech,,Portsmouth,"
Business Intelligence Developer (BI/SAP) - 12 month contract - Portsmouth - £43.95ph UMB or £34.20ph PAYE (Inside IR35).
"
Business Intelligence Developer,Matchtech,,Portsmouth,"
Business Intelligence Developer - 24 month contract - Portsmouth - £43.95ph UMB or £34.20ph PAYE (Inside IR35).
Produces models in support of business strategy.
"
CONTRACT BUSINESS ANALYST – SC CLEARED,Searchability,£635 a month,Hampshire,"
Competitive Rate (IR35 - Inside and Outside available).
The ability to build long-lasting professional relationships with internal and external stakeholders.
"
Customer Insight Analyst,CCP,"£55,000 - £65,000 a year",New Alresford SO24,"
Have proven experience in CRM, customer data analytics and ecommerce trading.
Their current, recently cleansed data can be taken from various sources which has…
"
BI Consultant - Home - based - GBP50 - 65k,Nigel Frank International Limited,"£50,000 - £65,000 a year",Southampton•Remote,"
Please note - this role is home based but will require you to travel to client site when required.
A fantastic Microsoft Gold Partner is looking to recruit a…
"
Business Systems Analyst,Matchtech,,Southampton,"
Strong structured business systems analysis, data modelling and design skills.
I'm sourcing for a Business and System Analyst who has a background in the…
"
IT Business Systems Analyst (Hinkley/Remote),Talent Locker,"£40,000 - £50,000 a year",Eastleigh•Remote,"
They have recently implemented Microsoft Dynamics NAV along with an HR system called iTrent, Office365 & SharePoint.
"
Systems Business Analyst,McCarthy & Stone Retirement Lifestyles,,Bournemouth,"
Good understanding of analytical data.
To leverage and continually improve the efficiencies and performance of the Services teams, including Finance and…
"
Power BI Developer,Opus Recruitment Solutions,,Bournemouth•Temporarily Remote,A defence client of mine based in Bournemouth is looking for an SC cleared Power BI Developer to join their growing Data Team for a 4 month contract. Key to…
Business Intelligence Developer,,£34 - £44 a day,Portsmouth•Remote,"
Advantage Resourcing are working in partnership with a world leading engineering company who operate within the defence sector and are currently seeking an…
"
Cost Analyst - Graduate Opportunity,Pall,,Portsmouth,"
Build monthly spread templates and send to plant partners for forecast data.
You will report into the BU Cost Accountant and be responsible for performing…
"
BI Developer (SQL),Robert Half,"£32,000 - £40,000 a year",England•Remote,"
Assist in maintaining the data warehouse.
Assist in maintaining data mapping protocols and structure.
Take responsibility for the loading of data via Azure Data…
"
Senior SQL Server and QlikView Business Intelligence Develop...,Nexus Recruitment,"£45,000 - £60,000 a year",Winchester,"
This will include developing a robust and effective data warehouse and associated reporting tools.
Senior SQL Server and QlikView Business Intelligence…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Southampton+2 locations•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
